::ffff:127.0.0.1 - - [20/Jun/2022:08:34:21 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:21 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:21 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:26 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:26 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 698 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:26 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 698 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:41 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 304 - "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:45 +0000] "POST /api/v1/users/login HTTP/1.0" 200 547 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:46 +0000] "GET /api/v1/goods/user?limit=2 HTTP/1.0" 304 - "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:46 +0000] "GET /api/v1/categories HTTP/1.0" 304 - "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:46 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 304 - "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:49 +0000] "DELETE /api/v1/transactions/62b031125b4c7dacd78ca09a HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:49 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:49 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:52 +0000] "DELETE /api/v1/transactions/62b0310d5b4c7dacd78ca092 HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:52 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:52 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:54 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:54 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:54 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:56 +0000] "POST /api/v1/transactions HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:56 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:56 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:58 +0000] "DELETE /api/v1/transactions/62b031305b4c7dacd78ca0c5 HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:58 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:58 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:59 +0000] "DELETE /api/v1/transactions/62b0312e5b4c7dacd78ca0bd HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:34:59 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:34:59 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:02 +0000] "DELETE /api/v1/transactions/62b0312e5b4c7dacd78ca0bd HTTP/1.0" 404 125 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:02 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:02 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:04 +0000] "POST /api/v1/transactions HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:04 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 401 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:04 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 401 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:05 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:06 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:06 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:09 +0000] "DELETE /api/v1/transactions/62b031395b4c7dacd78ca0eb HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:10 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 304 - "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:10 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 401 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:11 +0000] "DELETE /api/v1/transactions/62b031385b4c7dacd78ca0e3 HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:11 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 401 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:11 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 401 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:15 +0000] "DELETE /api/v1/transactions/62b031385b4c7dacd78ca0e3 HTTP/1.0" 404 125 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:15 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:15 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:18 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:19 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:19 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:21 +0000] "POST /api/v1/transactions HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:21 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:21 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:22 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:23 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 993 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:23 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 993 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:24 +0000] "POST /api/v1/transactions HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:25 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1288 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:25 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1288 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:26 +0000] "DELETE /api/v1/transactions/62b0314c5b4c7dacd78ca122 HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:26 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 993 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:26 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 993 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:29 +0000] "DELETE /api/v1/transactions/62b0314a5b4c7dacd78ca11a HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:29 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:29 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:31 +0000] "DELETE /api/v1/transactions/62b031465b4c7dacd78ca10a HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:31 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 401 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:31 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 401 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:33 +0000] "DELETE /api/v1/transactions/62b031485b4c7dacd78ca112 HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:33 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:33 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:43 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:45 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:45 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:35:48 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:35:54 +0000] "POST /api/v1/transactions HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:07 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 993 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:12 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:16 +0000] "DELETE /api/v1/transactions/62b031695b4c7dacd78ca155 HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:32 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 994 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:32 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 994 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:36 +0000] "DELETE /api/v1/transactions/62b0317c5b4c7dacd78ca15a HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:36 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 698 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:36 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 698 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:40 +0000] "DELETE /api/v1/transactions/62b031615b4c7dacd78ca14e HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:40 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 698 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:40 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:43 +0000] "DELETE /api/v1/transactions/62b031645b4c7dacd78ca153 HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:43 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:43 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:48 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:48 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:48 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 402 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:53 +0000] "POST /api/v1/transactions HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:36:53 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:36:53 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 697 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:08 +0000] "POST /api/v1/transactions HTTP/1.0" 200 257 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:09 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 995 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:09 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 995 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:20 +0000] "POST /api/v1/transactions HTTP/1.0" 200 258 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:21 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1294 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:21 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1294 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:33 +0000] "POST /api/v1/transactions HTTP/1.0" 200 257 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:33 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1592 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:33 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1592 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:38 +0000] "DELETE /api/v1/transactions/62b031cd5b4c7dacd78ca1a0 HTTP/1.0" 200 257 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:38 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1294 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:38 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1294 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:41 +0000] "DELETE /api/v1/transactions/62b031a45b4c7dacd78ca188 HTTP/1.0" 200 254 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:41 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1294 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:41 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 1294 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:51 +0000] "DELETE /api/v1/transactions/62b031a45b4c7dacd78ca188 HTTP/1.0" 404 125 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:54 +0000] "DELETE /api/v1/transactions/62b031a05b4c7dacd78ca180 HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:54 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 703 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:54 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 703 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:58 +0000] "DELETE /api/v1/transactions/62b031c05b4c7dacd78ca198 HTTP/1.0" 200 258 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:37:58 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 404 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:37:58 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 404 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:38:02 +0000] "DELETE /api/v1/transactions/62b031b45b4c7dacd78ca190 HTTP/1.0" 200 257 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:38:03 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::ffff:127.0.0.1 - - [20/Jun/2022:08:38:03 +0000] "GET /api/v1/transactions/basket?limit=100&sort=-createdAt HTTP/1.0" 200 107 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
::1 - - [20/Jun/2022:08:38:19 +0000] "POST /api/v1/transactions HTTP/1.0" 200 255 "-" "Expo/2.24.3.1014878 CFNetwork/1333.0.4 Darwin/21.5.0"
